datetime,open,high,low,close,volume
2025-11-17 19:00:00,411.4204,411.98,408.76,410.13,300237
2025-11-18 04:00:00,408.27,409.57,405.22,408.35,172658
2025-11-18 05:00:00,408.49,408.5,406.95,407.73,53595
2025-11-18 06:00:00,407.63,408.19,405.52,406.65,75658
2025-11-18 07:00:00,406.63,406.97,404.96,405.84,236557
2025-11-18 08:00:00,407.5,409.95,402.3,405.436,1344275
2025-11-18 09:00:00,405.48,408.9,396.3,396.39,13933322
2025-11-18 10:00:00,396.3927,400.2,393.71,398.6,15229556
2025-11-18 11:00:00,398.65,405.55,396.76,404.89,12409089
2025-11-18 12:00:00,404.85,408.6,401.26,406.92,9079848
2025-11-18 13:00:00,406.8987,407.59,398.3324,402.615,7265750
2025-11-18 14:00:00,402.67,406.6,402.01,405.6406,7394563
2025-11-18 15:00:00,405.66,405.86,400.79,401.26,8677863
2025-11-18 16:00:00,401.26,415.8999,372.5595,400.3,7301769
2025-11-18 17:00:00,400.2,415.8999,372.5595,399.8022,141162
2025-11-18 18:00:00,399.89,401.48,399.8006,400.0,211772
2025-11-18 19:00:00,400.3492,400.3492,398.25,398.3801,239446
2025-11-19 04:00:00,400.91,403.88,400.01,403.66,110373
2025-11-19 05:00:00,403.74,404.5,402.74,404.35,67763
2025-11-19 06:00:00,404.32,405.15,403.7,403.77,101325
2025-11-19 07:00:00,403.74,406.71,403.42,405.9,227242
2025-11-19 08:00:00,400.8,411.04,398.14,405.24,879042
2025-11-19 09:00:00,405.28,408.43,400.4016,408.205,10243161
2025-11-19 10:00:00,408.25,411.78,403.59,404.88,15384804
2025-11-19 11:00:00,404.88,409.4808,403.91,405.87,10460016
2025-11-19 12:00:00,405.8801,406.07,398.5,402.92,9578067
2025-11-19 13:00:00,402.905,403.85,399.86,402.99,5996014
2025-11-19 14:00:00,402.97,403.83,400.17,402.1912,5536122
2025-11-19 15:00:00,402.18,406.01,401.2301,404.09,8456206
2025-11-19 16:00:00,404.08,408.75,393.0083,408.11,4289765
2025-11-19 17:00:00,408.2,409.98,252.67,407.56,1613258
2025-11-19 18:00:00,407.85,411.29,407.55,410.95,446950
2025-11-19 19:00:00,411.0,411.4,409.75,410.5,212551
2025-11-20 04:00:00,412.2,413.0,409.0,409.77,157245
2025-11-20 05:00:00,409.84,411.76,409.04,411.47,94301
2025-11-20 06:00:00,411.44,411.47,410.29,410.44,77031
2025-11-20 07:00:00,410.53,413.23,410.44,413.09,242572
2025-11-20 08:00:00,411.9,414.78,403.99,412.93,1107636
2025-11-20 09:00:00,412.9994,425.78,412.38,425.728,15709642
2025-11-20 10:00:00,425.78,428.94,422.67,423.63,17896267
2025-11-20 11:00:00,423.66,424.14,407.4101,408.76,19274628
2025-11-20 12:00:00,408.77,411.208,398.48,404.115,17907175
2025-11-20 13:00:00,404.115,408.16,397.59,399.7374,12269538
2025-11-20 14:00:00,399.7,404.5799,397.39,404.3884,9411363
2025-11-20 15:00:00,404.32,404.32,394.74,395.08,12416743
2025-11-20 16:00:00,395.23,403.99,391.521,392.976,8579299
2025-11-20 17:00:00,392.91,395.23,390.22,393.625,536972
2025-11-20 18:00:00,393.65,399.9587,369.2894,397.591,696852
2025-11-20 19:00:00,397.59,407.0123,397.2,397.63,268121
2025-11-21 04:00:00,398.5,401.26,395.29,395.51,236017
2025-11-21 05:00:00,395.5,398.4,392.9,398.1,362358
2025-11-21 06:00:00,398.19,399.21,395.25,396.08,173819
2025-11-21 07:00:00,396.2,399.66,392.93,398.46,506246
2025-11-21 08:00:00,398.8988,402.09,392.9,400.83,1727103
2025-11-21 09:00:00,400.9,406.2,394.74,395.1601,12697521
2025-11-21 10:00:00,395.18,398.37,384.24,385.83,19737692
2025-11-21 11:00:00,385.66,399.4,383.76,398.79,14688721
2025-11-21 12:00:00,398.78,402.25,397.42,398.95,12639843
2025-11-21 13:00:00,398.98,402.32,393.1702,399.3485,13066675
2025-11-21 14:00:00,399.37,402.02,396.2,397.31,8105185
2025-11-21 15:00:00,397.275,398.78,390.55,391.2,11709356
2025-11-21 16:00:00,391.2,395.23,283.64,393.41,6878956
2025-11-21 17:00:00,393.4,401.75,375.3725,393.3,171280
2025-11-21 18:00:00,393.3,394.55,391.09,393.96,150053
2025-11-21 19:00:00,393.98,394.26,393.12,393.84,160233
