datetime,open,high,low,close,volume
2025-11-20 11:00:00,273.6,273.6,272.445,272.47,855249
2025-11-20 11:15:00,272.47,272.5,271.6,271.78,1140293
2025-11-20 11:30:00,271.77,271.78,270.6922,270.795,1098342
2025-11-20 11:45:00,270.795,271.1,268.98,269.349,1283626
2025-11-20 12:00:00,269.32,270.0,268.44,269.0251,1593462
2025-11-20 12:15:00,269.015,269.44,268.04,268.89,2504453
2025-11-20 12:30:00,268.87,269.25,268.12,268.16,1018608
2025-11-20 12:45:00,268.14,268.7,267.0201,267.48,1195752
2025-11-20 13:00:00,267.51,269.175,267.31,269.16,1137356
2025-11-20 13:15:00,269.1753,269.21,268.05,268.81,757282
2025-11-20 13:30:00,268.79,268.93,267.44,267.4633,913017
2025-11-20 13:45:00,267.45,267.561,266.52,266.94,1040989
2025-11-20 14:00:00,266.96,267.15,266.36,266.905,814007
2025-11-20 14:15:00,266.89,268.07,266.7403,267.795,779584
2025-11-20 14:30:00,267.78,267.8,267.01,267.54,605937
2025-11-20 14:45:00,267.555,267.91,267.14,267.805,563319
2025-11-20 15:00:00,267.81,267.88,267.05,267.41,772679
2025-11-20 15:15:00,267.41,267.81,266.985,267.32,1091660
2025-11-20 15:30:00,267.31,267.58,266.38,266.6,1336128
2025-11-20 15:45:00,266.62,266.84,265.92,266.38,3436683
2025-11-20 16:00:00,266.36,268.56,265.3,265.9,12596588
2025-11-20 16:15:00,265.8,266.25,265.3,265.67,13714
2025-11-20 16:30:00,265.71,266.25,260.0,265.46,45563
2025-11-20 16:45:00,265.55,266.25,265.23,265.25,1687258
2025-11-20 17:00:00,265.26,266.25,265.0,265.58,94214
2025-11-20 17:15:00,265.58,265.88,265.2,265.7732,25669
2025-11-20 17:30:00,265.77,266.25,265.67,266.0,43998
2025-11-20 17:45:00,265.93,270.45,265.7,266.15,7296
2025-11-20 18:00:00,266.19,266.99,265.5,266.01,19725
2025-11-20 18:15:00,266.23,266.8,265.6,266.7,12602
2025-11-20 18:30:00,266.2125,266.7,265.76,266.59,14550
2025-11-20 18:45:00,266.59,267.28,266.11,266.32,79421
2025-11-20 19:00:00,266.3,267.25,266.1,267.0,5475
2025-11-20 19:15:00,267.2,267.28,266.53,266.86,4650
2025-11-20 19:30:00,267.125,267.28,266.53,266.94,3961
2025-11-20 19:45:00,266.9835,267.28,266.7,267.1,8077
2025-11-21 04:00:00,266.9,266.94,265.97,266.68,8190
2025-11-21 04:15:00,266.67,266.7,265.05,266.09,15608
2025-11-21 04:30:00,266.35,266.43,265.91,266.15,6280
2025-11-21 04:45:00,266.14,266.42,265.61,266.14,18654
2025-11-21 05:00:00,266.14,266.29,263.77,264.8,56560
