datetime,open,high,low,close,volume
2025-11-20 16:00:00,395.23,403.99,391.521,393.41,7389695
2025-11-20 16:30:00,393.42,395.23,392.2,392.976,1189604
2025-11-20 17:00:00,392.91,393.2,390.81,390.9999,239343
2025-11-20 17:30:00,390.99,395.23,390.22,393.625,297629
2025-11-20 18:00:00,393.65,399.0,392.66,398.3,439773
2025-11-20 18:30:00,398.28,399.9587,369.2894,397.591,257079
2025-11-20 19:00:00,397.59,407.0123,397.2,398.3,127720
2025-11-20 19:30:00,398.3,399.9587,397.29,397.63,140401
2025-11-21 04:00:00,398.5,401.26,396.27,397.08,143196
2025-11-21 04:30:00,397.2,397.95,395.29,395.51,92821
2025-11-21 05:00:00,395.5,396.33,392.9,393.45,231085
2025-11-21 05:30:00,393.45,398.4,393.45,398.1,131273
2025-11-21 06:00:00,398.19,399.21,396.7,397.8,84310
2025-11-21 06:30:00,397.86,398.48,395.25,396.08,89509
2025-11-21 07:00:00,396.2,396.5,392.93,393.3,199186
2025-11-21 07:30:00,393.37,399.66,393.37,398.46,307060
2025-11-21 08:00:00,398.8988,402.09,392.9,399.75,1363325
2025-11-21 08:30:00,399.75,401.98,399.75,400.83,363778
2025-11-21 09:00:00,400.9,406.2,399.57,402.38,324827
2025-11-21 09:30:00,402.32,402.8,394.74,395.1601,12372694
2025-11-21 10:00:00,395.18,398.37,387.79,388.2063,10304164
2025-11-21 10:30:00,388.21,390.2391,384.24,385.83,9433528
2025-11-21 11:00:00,385.66,391.51,383.76,391.3801,6444344
2025-11-21 11:30:00,391.46,399.4,389.7482,398.79,8244377
2025-11-21 12:00:00,398.78,401.21,397.42,400.39,7466026
2025-11-21 12:30:00,400.39,402.25,397.91,398.95,5173817
2025-11-21 13:00:00,398.98,399.6,393.1702,394.64,6804671
2025-11-21 13:30:00,394.64,402.32,394.38,399.3485,6262004
2025-11-21 14:00:00,399.37,401.81,398.74,401.7,3985118
2025-11-21 14:30:00,401.74,402.02,396.2,397.31,4120067
2025-11-21 15:00:00,397.275,398.78,395.71,395.7905,3736103
2025-11-21 15:30:00,395.76,397.6,390.55,391.2,7973253
2025-11-21 16:00:00,391.2,395.23,283.64,391.96,6407172
2025-11-21 16:30:00,392.0,394.61,391.09,393.41,471784
2025-11-21 17:00:00,393.4,401.75,375.3725,393.25,105818
2025-11-21 17:30:00,393.25,396.7992,375.3725,393.3,65462
2025-11-21 18:00:00,393.3,393.5505,392.97,393.5505,61799
2025-11-21 18:30:00,393.55,394.55,391.09,393.96,88254
2025-11-21 19:00:00,393.98,394.26,393.12,393.47,69625
2025-11-21 19:30:00,393.42,394.0,393.3,393.84,90608
