datetime,open,high,low,close,volume
2025-11-18 15:00:00,268.79,268.93,267.33,267.43,5706924
2025-11-18 16:00:00,267.43,268.41,259.8858,266.9,18949864
2025-11-18 17:00:00,266.88,267.44,266.75,266.9012,1883262
2025-11-18 18:00:00,266.95,268.1,266.9,267.65,73596
2025-11-18 19:00:00,267.7888,267.95,266.5,267.01,28215
2025-11-19 04:00:00,267.45,267.45,265.51,267.34,13685
2025-11-19 05:00:00,267.4,267.6,267.15,267.47,10582
2025-11-19 06:00:00,267.48,267.94,267.3,267.56,15562
2025-11-19 07:00:00,267.56,267.67,267.01,267.13,17593
2025-11-19 08:00:00,267.13,268.0,266.0,266.7,97669
2025-11-19 09:00:00,266.7,270.91,264.57,270.885,5714452
2025-11-19 10:00:00,270.92,272.21,270.0585,270.272,5062391
2025-11-19 11:00:00,270.25,270.59,269.3201,270.56,3030819
2025-11-19 12:00:00,270.5618,271.0,269.62,270.845,2814437
2025-11-19 13:00:00,270.845,271.31,269.95,270.8,2571724
2025-11-19 14:00:00,270.88,270.95,269.17,269.73,2323718
2025-11-19 15:00:00,269.72,270.735,268.14,268.5201,6845799
2025-11-19 16:00:00,268.57,269.8999,267.44,268.73,18015856
2025-11-19 17:00:00,268.61,268.73,251.9286,267.89,1021779
2025-11-19 18:00:00,267.9888,269.27,267.75,269.0,50624
2025-11-19 19:00:00,269.0,270.0,268.66,269.59,38270
2025-11-20 04:00:00,269.69,269.82,268.72,269.01,24452
2025-11-20 05:00:00,269.12,269.86,268.93,269.67,15813
2025-11-20 06:00:00,269.64,269.99,269.29,269.4,22530
2025-11-20 07:00:00,269.4,270.19,269.23,270.17,33132
2025-11-20 08:00:00,269.65,273.47,268.56,270.29,225558
2025-11-20 09:00:00,270.3,275.43,269.77,275.0,8443769
2025-11-20 10:00:00,274.955,275.1,273.095,273.54,4437889
2025-11-20 11:00:00,273.6,273.6,268.98,269.349,4377510
2025-11-20 12:00:00,269.32,270.0,267.0201,267.48,6312275
2025-11-20 13:00:00,267.51,269.21,266.52,266.94,3848644
2025-11-20 14:00:00,266.96,268.07,266.36,267.805,2762847
2025-11-20 15:00:00,267.81,267.88,265.92,266.38,6637150
2025-11-20 16:00:00,266.36,268.56,260.0,265.25,14343123
2025-11-20 17:00:00,265.26,270.45,265.0,266.15,171177
2025-11-20 18:00:00,266.19,267.28,265.5,266.32,126298
2025-11-20 19:00:00,266.3,267.28,266.1,267.1,22163
2025-11-21 04:00:00,266.9,266.94,265.05,266.14,48732
2025-11-21 05:00:00,266.14,266.29,263.77,266.0,87441
2025-11-21 06:00:00,266.19,266.62,265.89,266.11,31145
2025-11-21 07:00:00,266.1,267.44,265.0,266.08,124645
2025-11-21 08:00:00,266.7188,268.0,263.77,265.58,317831
2025-11-21 09:00:00,265.55,269.6161,264.05,268.29,9299809
2025-11-21 10:00:00,268.33,271.47,267.8102,270.88,9406829
2025-11-21 11:00:00,270.86,271.14,269.67,270.84,5282243
2025-11-21 12:00:00,270.86,271.6,270.39,271.23,3955828
2025-11-21 13:00:00,271.245,273.07,270.2,272.48,4050348
2025-11-21 14:00:00,272.46,273.33,271.93,272.17,5163415
2025-11-21 15:00:00,272.15,272.31,270.53,271.5,8118979
2025-11-21 16:00:00,271.5,271.62,266.25,271.15,22326284
2025-11-21 17:00:00,270.97,271.49,259.6194,271.02,46233
2025-11-21 18:00:00,271.1555,271.49,270.87,271.14,232492
2025-11-21 19:00:00,271.2,271.48,271.11,271.35,15187
